"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572851","results/fastq/SRX30572851_SRR35496668_1.fastq.gz","results/fastq/SRX30572851_SRR35496668_2.fastq.gz","SRR35496668","SRX30572851","SAMN51585434","SRS26602292","PRJNA1330758","SRP621889","SRA2225930","GSM9246615_r1","GSM9246615_r1","GSM9246615","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246615","Illumina NovaSeq 6000","ILLUMINA","10605295646","35116873","9606","Homo sapiens","HT-29, IAV, Z22-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246615: HT-29, IAV, Z22-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 2 [B831009]","43673e08e1c20d1d48a8a216b393377f;e2f3765b5eb3f5311abe3efc1fc167a9","2238983629;2304686896","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496668/SRR35496668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496668/SRR35496668_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496668/SRR35496668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496668/SRR35496668_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/068/SRR35496668/SRR35496668_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/068/SRR35496668/SRR35496668_2.fastq.gz"
"SRX30572851","results/fastq/SRX30572851_SRR35496669_1.fastq.gz","results/fastq/SRX30572851_SRR35496669_2.fastq.gz","SRR35496669","SRX30572851","SAMN51585434","SRS26602292","PRJNA1330758","SRP621889","SRA2225930","GSM9246615_r2","GSM9246615_r1","GSM9246615","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246615","Illumina NovaSeq 6000","ILLUMINA","10444915526","34585813","9606","Homo sapiens","HT-29, IAV, Z22-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246615: HT-29, IAV, Z22-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 2 [B831009]","073b0a331f8c1c3ab021925f64e841b2;a0d73999ba6dd1df892b7591ecc5ed23","2199540078;2264149873","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496669/SRR35496669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496669/SRR35496669_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496669/SRR35496669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496669/SRR35496669_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/069/SRR35496669/SRR35496669_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/069/SRR35496669/SRR35496669_2.fastq.gz"
"SRX30572852","results/fastq/SRX30572852_SRR35496664_1.fastq.gz","results/fastq/SRX30572852_SRR35496664_2.fastq.gz","SRR35496664","SRX30572852","SAMN51585433","SRS26602296","PRJNA1330758","SRP621889","SRA2225930","GSM9246616_r1","GSM9246616_r1","GSM9246616","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246616","Illumina NovaSeq 6000","ILLUMINA","7666960070","25387285","9606","Homo sapiens","HT-29, IAV, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246616: HT-29, IAV, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 3 [B831009]","df61e2ae2e25b4c1b157af7ca44c4792;7fee817607ac6a5b51ad56ddd26eaf79","1607211717;1647704973","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496664/SRR35496664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496664/SRR35496664_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496664/SRR35496664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496664/SRR35496664_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/064/SRR35496664/SRR35496664_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/064/SRR35496664/SRR35496664_2.fastq.gz"
"SRX30572852","results/fastq/SRX30572852_SRR35496665_1.fastq.gz","results/fastq/SRX30572852_SRR35496665_2.fastq.gz","SRR35496665","SRX30572852","SAMN51585433","SRS26602296","PRJNA1330758","SRP621889","SRA2225930","GSM9246616_r2","GSM9246616_r1","GSM9246616","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246616","Illumina NovaSeq 6000","ILLUMINA","7562383208","25041004","9606","Homo sapiens","HT-29, IAV, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246616: HT-29, IAV, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 3 [B831009]","86272d3d56d6e3ce25b753a09182aca7;3e09ba0e5f68c3e58495d8b0c6de6a7e","1580107333;1620220318","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496665/SRR35496665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496665/SRR35496665_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496665/SRR35496665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496665/SRR35496665_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/065/SRR35496665/SRR35496665_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/065/SRR35496665/SRR35496665_2.fastq.gz"
"SRX30572852","results/fastq/SRX30572852_SRR35496666_1.fastq.gz","results/fastq/SRX30572852_SRR35496666_2.fastq.gz","SRR35496666","SRX30572852","SAMN51585433","SRS26602296","PRJNA1330758","SRP621889","SRA2225930","GSM9246616_r3","GSM9246616_r1","GSM9246616","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246616","Illumina NovaSeq 6000","ILLUMINA","5304347630","17564065","9606","Homo sapiens","HT-29, IAV, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246616: HT-29, IAV, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 3 [B831009]","a4d45a8684658e8bbd254c3cb0845780;cd1225332dd2642e706098abb0ddb4b8","957448301;986338833","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496666/SRR35496666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496666/SRR35496666_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496666/SRR35496666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496666/SRR35496666_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/066/SRR35496666/SRR35496666_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/066/SRR35496666/SRR35496666_2.fastq.gz"
"SRX30572852","results/fastq/SRX30572852_SRR35496667_1.fastq.gz","results/fastq/SRX30572852_SRR35496667_2.fastq.gz","SRR35496667","SRX30572852","SAMN51585433","SRS26602296","PRJNA1330758","SRP621889","SRA2225930","GSM9246616_r4","GSM9246616_r1","GSM9246616","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246616","Illumina NovaSeq 6000","ILLUMINA","5263522666","17428883","9606","Homo sapiens","HT-29, IAV, Z22-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246616: HT-29, IAV, Z22-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 3 [B831009]","094b62b5474f51365d2d5f0572b38c37;32d23f51710ca0708dcb2ab1ff796423","954714333;985746616","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496667/SRR35496667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496667/SRR35496667_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496667/SRR35496667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496667/SRR35496667_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/067/SRR35496667/SRR35496667_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/067/SRR35496667/SRR35496667_2.fastq.gz"
"SRX30572853","results/fastq/SRX30572853_SRR35496662_1.fastq.gz","results/fastq/SRX30572853_SRR35496662_2.fastq.gz","SRR35496662","SRX30572853","SAMN51585432","SRS26602294","PRJNA1330758","SRP621889","SRA2225930","GSM9246617_r1","GSM9246617_r1","GSM9246617","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246617","Illumina NovaSeq 6000","ILLUMINA","10308007148","34132474","9606","Homo sapiens","HT-29, IAV, Z22-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246617: HT-29, IAV, Z22-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 4 [B831009]","85e9240f6b5fbffcbcdd42f9738f40b9;86984fc121946cf5ead470941e319b5f","2159747743;2246918890","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496662/SRR35496662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496662/SRR35496662_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496662/SRR35496662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496662/SRR35496662_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/062/SRR35496662/SRR35496662_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/062/SRR35496662/SRR35496662_2.fastq.gz"
"SRX30572853","results/fastq/SRX30572853_SRR35496663_1.fastq.gz","results/fastq/SRX30572853_SRR35496663_2.fastq.gz","SRR35496663","SRX30572853","SAMN51585432","SRS26602294","PRJNA1330758","SRP621889","SRA2225930","GSM9246617_r2","GSM9246617_r1","GSM9246617","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246617","Illumina NovaSeq 6000","ILLUMINA","10083622054","33389477","9606","Homo sapiens","HT-29, IAV, Z22-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246617: HT-29, IAV, Z22-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22-input, 4 [B831009]","6223b5e2ac4514041be87701a511a267;52057221cfd1f2d21564ebae6e39f188","2106552680;2193113008","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496663/SRR35496663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496663/SRR35496663_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496663/SRR35496663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496663/SRR35496663_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/063/SRR35496663/SRR35496663_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/063/SRR35496663/SRR35496663_2.fastq.gz"
"SRX30572854","results/fastq/SRX30572854_SRR35496660_1.fastq.gz","results/fastq/SRX30572854_SRR35496660_2.fastq.gz","SRR35496660","SRX30572854","SAMN51585431","SRS26602293","PRJNA1330758","SRP621889","SRA2225930","GSM9246618_r1","GSM9246618_r1","GSM9246618","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246618","Illumina NovaSeq 6000","ILLUMINA","11006322956","36444778","9606","Homo sapiens","HT-29, IAV, FLAG-input, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246618: HT-29, IAV, FLAG-input, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 1 [B831009]","4a7d3e739c8e06272db9753b31e36aa8;59b37906b536fcc32ab2a9a33dcc206e","2284864931;2316501148","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496660/SRR35496660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496660/SRR35496660_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496660/SRR35496660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496660/SRR35496660_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/060/SRR35496660/SRR35496660_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/060/SRR35496660/SRR35496660_2.fastq.gz"
"SRX30572854","results/fastq/SRX30572854_SRR35496661_1.fastq.gz","results/fastq/SRX30572854_SRR35496661_2.fastq.gz","SRR35496661","SRX30572854","SAMN51585431","SRS26602293","PRJNA1330758","SRP621889","SRA2225930","GSM9246618_r2","GSM9246618_r1","GSM9246618","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246618","Illumina NovaSeq 6000","ILLUMINA","10804223348","35775574","9606","Homo sapiens","HT-29, IAV, FLAG-input, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246618: HT-29, IAV, FLAG-input, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 1 [B831009]","dcbb14cc9d98bba55f5894b2cd1d5259;c04d9f60389f3f8da3c0210c609a4f34","2236766947;2269544330","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496661/SRR35496661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496661/SRR35496661_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496661/SRR35496661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496661/SRR35496661_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/061/SRR35496661/SRR35496661_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/061/SRR35496661/SRR35496661_2.fastq.gz"
"SRX30572855","results/fastq/SRX30572855_SRR35496656_1.fastq.gz","results/fastq/SRX30572855_SRR35496656_2.fastq.gz","SRR35496656","SRX30572855","SAMN51585429","SRS26602295","PRJNA1330758","SRP621889","SRA2225930","GSM9246620_r1","GSM9246620_r1","GSM9246620","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246620","Illumina NovaSeq 6000","ILLUMINA","5957433804","19726602","9606","Homo sapiens","HT-29, IAV, FLAG-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246620: HT-29, IAV, FLAG-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 3 [B831009]","dc5749d2c384ccd25a5b11b4fcf2acf0;ba0da27e16fe981d79c71100531c6895","1284354772;1313588311","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496656/SRR35496656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496656/SRR35496656_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496656/SRR35496656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/056/SRR35496656/SRR35496656_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/056/SRR35496656/SRR35496656_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/056/SRR35496656/SRR35496656_2.fastq.gz"
"SRX30572855","results/fastq/SRX30572855_SRR35496657_1.fastq.gz","results/fastq/SRX30572855_SRR35496657_2.fastq.gz","SRR35496657","SRX30572855","SAMN51585429","SRS26602295","PRJNA1330758","SRP621889","SRA2225930","GSM9246620_r2","GSM9246620_r1","GSM9246620","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246620","Illumina NovaSeq 6000","ILLUMINA","5891285838","19507569","9606","Homo sapiens","HT-29, IAV, FLAG-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246620: HT-29, IAV, FLAG-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 3 [B831009]","d06ddd3be586199d4e763d6c5b7b9400;63241f10403edbf79295209b6785853a","1265171448;1294406719","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496657/SRR35496657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496657/SRR35496657_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496657/SRR35496657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/057/SRR35496657/SRR35496657_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/057/SRR35496657/SRR35496657_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/057/SRR35496657/SRR35496657_2.fastq.gz"
"SRX30572855","results/fastq/SRX30572855_SRR35496658_1.fastq.gz","results/fastq/SRX30572855_SRR35496658_2.fastq.gz","SRR35496658","SRX30572855","SAMN51585429","SRS26602295","PRJNA1330758","SRP621889","SRA2225930","GSM9246620_r3","GSM9246620_r1","GSM9246620","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246620","Illumina NovaSeq 6000","ILLUMINA","8156828834","27009367","9606","Homo sapiens","HT-29, IAV, FLAG-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246620: HT-29, IAV, FLAG-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 3 [B831009]","76c05cd12fd6e48749fbd0c897c58cdb;96896f5db76319b64ac91f5eaa33a716","1526581232;1611269409","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496658/SRR35496658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496658/SRR35496658_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496658/SRR35496658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/058/SRR35496658/SRR35496658_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/058/SRR35496658/SRR35496658_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/058/SRR35496658/SRR35496658_2.fastq.gz"
"SRX30572855","results/fastq/SRX30572855_SRR35496659_1.fastq.gz","results/fastq/SRX30572855_SRR35496659_2.fastq.gz","SRR35496659","SRX30572855","SAMN51585429","SRS26602295","PRJNA1330758","SRP621889","SRA2225930","GSM9246620_r4","GSM9246620_r1","GSM9246620","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246620","Illumina NovaSeq 6000","ILLUMINA","8108149454","26848177","9606","Homo sapiens","HT-29, IAV, FLAG-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246620: HT-29, IAV, FLAG-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 3 [B831009]","4dbeec73ca06a59f9019f9983633c77e;927c12b17720bed9248d3c224eede2ab","1523813704;1610386116","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496659/SRR35496659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496659/SRR35496659_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496659/SRR35496659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/059/SRR35496659/SRR35496659_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/059/SRR35496659/SRR35496659_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/059/SRR35496659/SRR35496659_2.fastq.gz"
"SRX30572856","results/fastq/SRX30572856_SRR35496654_1.fastq.gz","results/fastq/SRX30572856_SRR35496654_2.fastq.gz","SRR35496654","SRX30572856","SAMN51585430","SRS26602298","PRJNA1330758","SRP621889","SRA2225930","GSM9246619_r1","GSM9246619_r1","GSM9246619","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246619","Illumina NovaSeq 6000","ILLUMINA","11933864918","39516109","9606","Homo sapiens","HT-29, IAV, FLAG-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246619: HT-29, IAV, FLAG-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 2 [B831009]","f16d45233e187c7ad15b70e0175005a4;9cab061a476173f4db3d9e75184070b6","2452435320;2560384925","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496654/SRR35496654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496654/SRR35496654_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496654/SRR35496654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/054/SRR35496654/SRR35496654_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/054/SRR35496654/SRR35496654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/054/SRR35496654/SRR35496654_2.fastq.gz"
"SRX30572856","results/fastq/SRX30572856_SRR35496655_1.fastq.gz","results/fastq/SRX30572856_SRR35496655_2.fastq.gz","SRR35496655","SRX30572856","SAMN51585430","SRS26602298","PRJNA1330758","SRP621889","SRA2225930","GSM9246619_r2","GSM9246619_r1","GSM9246619","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246619","Illumina NovaSeq 6000","ILLUMINA","11767850686","38966393","9606","Homo sapiens","HT-29, IAV, FLAG-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246619: HT-29, IAV, FLAG-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 2 [B831009]","149c1f0cbead5669c79d32fbc492f32d;5cc13b42e3aa4eaa9dcde6f531fd1054","2411781820;2519593587","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496655/SRR35496655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496655/SRR35496655_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496655/SRR35496655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/055/SRR35496655/SRR35496655_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/055/SRR35496655/SRR35496655_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/055/SRR35496655/SRR35496655_2.fastq.gz"
"SRX30572857","results/fastq/SRX30572857_SRR35496652_1.fastq.gz","results/fastq/SRX30572857_SRR35496652_2.fastq.gz","SRR35496652","SRX30572857","SAMN51585428","SRS26602297","PRJNA1330758","SRP621889","SRA2225930","GSM9246621_r1","GSM9246621_r1","GSM9246621","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246621","Illumina NovaSeq 6000","ILLUMINA","10832431356","35868978","9606","Homo sapiens","HT-29, IAV, FLAG-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246621: HT-29, IAV, FLAG-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 4 [B831009]","6c30396c397a1f621a01ac3e871faaba;1ad5dcfae0307d94cb6fefff83bcbf4a","2233499280;2315228816","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496652/SRR35496652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496652/SRR35496652_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496652/SRR35496652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/052/SRR35496652/SRR35496652_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/052/SRR35496652/SRR35496652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/052/SRR35496652/SRR35496652_2.fastq.gz"
"SRX30572857","results/fastq/SRX30572857_SRR35496653_1.fastq.gz","results/fastq/SRX30572857_SRR35496653_2.fastq.gz","SRR35496653","SRX30572857","SAMN51585428","SRS26602297","PRJNA1330758","SRP621889","SRA2225930","GSM9246621_r2","GSM9246621_r1","GSM9246621","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246621","Illumina NovaSeq 6000","ILLUMINA","10676381312","35352256","9606","Homo sapiens","HT-29, IAV, FLAG-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246621: HT-29, IAV, FLAG-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, FLAG-input, 4 [B831009]","216f3a466ed0547fddbbb30becf387a0;87031b157013c3a2437d58323653e0d5","2194520422;2275175299","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496653/SRR35496653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496653/SRR35496653_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496653/SRR35496653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/053/SRR35496653/SRR35496653_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/053/SRR35496653/SRR35496653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/053/SRR35496653/SRR35496653_2.fastq.gz"
